Importance,Level,Job Zone,Code,Occupation,Skill
22,18,5,19-3039.03,Clinical Neuropsychologists,Operations_Monitoring
22,18,2,39-3092.00,Costume Attendants,Operations_Monitoring
22,18,3,39-9031.00,Exercise Trainers and Group Fitness Instructors,Operations_Monitoring
22,18,2,43-9041.00,Insurance Claims and Policy Processing Clerks,Operations_Monitoring
22,18,4,25-2012.00,"Kindergarten Teachers, Except Special Education",Operations_Monitoring
22,18,2,39-9011.01,Nannies,Operations_Monitoring
22,18,5,15-2031.00,Operations Research Analysts,Operations_Monitoring
22,18,3,29-2099.08,Patient Representatives,Operations_Monitoring
22,18,4,25-2058.00,"Special Education Teachers, Secondary School",Operations_Monitoring
22,16,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",Operations_Monitoring
22,16,3,43-4011.00,Brokerage Clerks,Operations_Monitoring
22,16,5,19-2041.03,Industrial Ecologists,Operations_Monitoring
22,16,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",Operations_Monitoring
22,16,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",Operations_Monitoring
22,16,4,11-3031.01,Treasurers and Controllers,Operations_Monitoring
22,14,2,43-3011.00,Bill and Account Collectors,Operations_Monitoring
22,14,4,25-2021.00,"Elementary School Teachers, Except Special Education",Operations_Monitoring
22,14,3,25-4031.00,Library Technicians,Operations_Monitoring
22,14,3,43-3051.00,Payroll and Timekeeping Clerks,Operations_Monitoring
22,14,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Operations_Monitoring
22,14,5,15-2041.00,Statisticians,Operations_Monitoring
22,13,4,13-2031.00,Budget Analysts,Operations_Monitoring
22,13,4,13-2053.00,Insurance Underwriters,Operations_Monitoring
22,13,4,13-2072.00,Loan Officers,Operations_Monitoring
22,13,3,33-9021.00,Private Detectives and Investigators,Operations_Monitoring
22,13,4,11-9199.01,Regulatory Affairs Managers,Operations_Monitoring
19,21,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",Operations_Monitoring
19,21,4,11-9179.01,Fitness and Wellness Coordinators,Operations_Monitoring
19,21,3,41-9022.00,Real Estate Sales Agents,Operations_Monitoring
19,21,4,29-1125.00,Recreational Therapists,Operations_Monitoring
19,21,4,11-2022.00,Sales Managers,Operations_Monitoring
19,20,4,13-2011.00,Accountants and Auditors,Operations_Monitoring
19,20,5,25-4011.00,Archivists,Operations_Monitoring
19,20,4,33-3021.06,Intelligence Analysts,Operations_Monitoring
19,20,4,27-3023.00,"News Analysts, Reporters, and Journalists",Operations_Monitoring
19,18,4,11-9121.01,Clinical Research Coordinators,Operations_Monitoring
19,18,5,25-4012.00,Curators,Operations_Monitoring
19,18,4,13-1041.03,Equal Opportunity Representatives and Officers,Operations_Monitoring
19,18,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants,Operations_Monitoring
19,18,4,13-2061.00,Financial Examiners,Operations_Monitoring
19,18,4,41-3021.00,Insurance Sales Agents,Operations_Monitoring
19,18,5,25-4022.00,Librarians and Media Collections Specialists,Operations_Monitoring
19,18,4,11-2021.00,Marketing Managers,Operations_Monitoring
19,18,5,25-2051.00,"Special Education Teachers, Preschool",Operations_Monitoring
19,16,4,15-2051.01,Business Intelligence Analysts,Operations_Monitoring
19,16,2,43-4031.00,"Court, Municipal, and License Clerks",Operations_Monitoring
19,16,5,25-1063.00,"Economics Teachers, Postsecondary",Operations_Monitoring
19,16,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",Operations_Monitoring
19,16,4,13-1111.00,Management Analysts,Operations_Monitoring
19,16,5,19-3051.00,Urban and Regional Planners,Operations_Monitoring
19,14,5,19-3091.00,Anthropologists and Archeologists,Operations_Monitoring
19,14,4,27-1011.00,Art Directors,Operations_Monitoring
19,14,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Operations_Monitoring
19,14,5,25-1042.00,"Biological Science Teachers, Postsecondary",Operations_Monitoring
19,14,4,13-2041.00,Credit Analysts,Operations_Monitoring
19,14,2,43-4051.00,Customer Service Representatives,Operations_Monitoring
19,14,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,Operations_Monitoring
19,14,4,11-2033.00,Fundraising Managers,Operations_Monitoring
19,14,2,43-4121.00,"Library Assistants, Clerical",Operations_Monitoring
19,14,3,27-1026.00,Merchandise Displayers and Window Trimmers,Operations_Monitoring
19,14,3,25-2011.00,"Preschool Teachers, Except Special Education",Operations_Monitoring
19,14,4,25-2056.00,"Special Education Teachers, Elementary School",Operations_Monitoring
19,14,5,19-3022.00,Survey Researchers,Operations_Monitoring
19,14,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Operations_Monitoring
19,14,2,43-9022.00,Word Processors and Typists,Operations_Monitoring
19,13,5,19-3033.00,Clinical and Counseling Psychologists,Operations_Monitoring
19,13,5,25-1053.00,"Environmental Science Teachers, Postsecondary",Operations_Monitoring
19,13,2,43-4071.00,File Clerks,Operations_Monitoring
19,13,4,11-9141.00,"Property, Real Estate, and Community Association Managers",Operations_Monitoring
19,13,5,19-3034.00,School Psychologists,Operations_Monitoring
19,13,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",Operations_Monitoring
19,13,2,43-2021.00,Telephone Operators,Operations_Monitoring
19,13,3,39-7011.00,Tour Guides and Escorts,Operations_Monitoring
19,13,4,11-3131.00,Training and Development Managers,Operations_Monitoring
19,11,5,21-2011.00,Clergy,Operations_Monitoring
19,11,5,25-1122.00,"Communications Teachers, Postsecondary",Operations_Monitoring
19,11,1,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",Operations_Monitoring
19,11,2,43-6013.00,Medical Secretaries and Administrative Assistants,Operations_Monitoring
19,11,3,23-2011.00,Paralegals and Legal Assistants,Operations_Monitoring
19,11,4,41-9021.00,Real Estate Brokers,Operations_Monitoring
19,11,3,41-3041.00,Travel Agents,Operations_Monitoring
19,11,2,27-2023.00,"Umpires, Referees, and Other Sports Officials",Operations_Monitoring
16,18,5,25-9031.00,Instructional Coordinators,Operations_Monitoring
16,14,5,29-1291.00,Acupuncturists,Operations_Monitoring
16,14,1,45-2041.00,"Graders and Sorters, Agricultural Products",Operations_Monitoring
16,13,2,39-3011.00,Gambling Dealers,Operations_Monitoring
16,13,5,21-1022.00,Healthcare Social Workers,Operations_Monitoring
16,13,2,43-4151.00,Order Clerks,Operations_Monitoring
16,13,5,29-1229.05,Preventive Medicine Physicians,Operations_Monitoring
16,13,2,43-4171.00,Receptionists and Information Clerks,Operations_Monitoring
16,13,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",Operations_Monitoring
16,13,3,25-9043.00,"Teaching Assistants, Special Education",Operations_Monitoring
16,11,5,15-2041.01,Biostatisticians,Operations_Monitoring
16,11,4,13-1131.00,Fundraisers,Operations_Monitoring
16,11,4,19-3092.00,Geographers,Operations_Monitoring
16,11,3,43-4141.00,New Accounts Clerks,Operations_Monitoring
16,11,5,29-1223.00,Psychiatrists,Operations_Monitoring
16,11,4,21-1015.00,Rehabilitation Counselors,Operations_Monitoring
16,11,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Operations_Monitoring
16,11,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",Operations_Monitoring
16,11,2,23-2093.00,"Title Examiners, Abstractors, and Searchers",Operations_Monitoring
16,9,4,11-2011.00,Advertising and Promotions Managers,Operations_Monitoring
16,9,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Operations_Monitoring
16,9,2,33-9091.00,Crossing Guards and Flaggers,Operations_Monitoring
16,9,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",Operations_Monitoring
16,9,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",Operations_Monitoring
16,9,5,21-1014.00,Mental Health Counselors,Operations_Monitoring
16,9,4,13-2052.00,Personal Financial Advisors,Operations_Monitoring
16,9,4,27-3031.00,Public Relations Specialists,Operations_Monitoring
13,13,2,39-5092.00,Manicurists and Pedicurists,Operations_Monitoring
13,11,4,13-1051.00,Cost Estimators,Operations_Monitoring
13,11,3,31-9094.00,Medical Transcriptionists,Operations_Monitoring
13,11,4,25-3031.00,"Substitute Teachers, Short-Term",Operations_Monitoring
13,9,5,19-3011.00,Economists,Operations_Monitoring
13,9,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",Operations_Monitoring
13,9,5,19-1041.00,Epidemiologists,Operations_Monitoring
13,7,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",Operations_Monitoring
13,7,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Operations_Monitoring
13,7,5,25-1011.00,"Business Teachers, Postsecondary",Operations_Monitoring
13,7,3,27-2032.00,Choreographers,Operations_Monitoring
13,7,4,11-3111.00,Compensation and Benefits Managers,Operations_Monitoring
13,7,4,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Operations_Monitoring
13,7,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Operations_Monitoring
13,7,3,43-4061.00,"Eligibility Interviewers, Government Programs",Operations_Monitoring
13,7,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Operations_Monitoring
13,7,4,11-3121.00,Human Resources Managers,Operations_Monitoring
13,7,4,13-1071.00,Human Resources Specialists,Operations_Monitoring
13,7,4,13-1075.00,Labor Relations Specialists,Operations_Monitoring
13,7,5,25-1112.00,"Law Teachers, Postsecondary",Operations_Monitoring
13,7,5,25-1082.00,"Library Science Teachers, Postsecondary",Operations_Monitoring
13,7,5,21-1013.00,Marriage and Family Therapists,Operations_Monitoring
13,7,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",Operations_Monitoring
13,7,5,25-1113.00,"Social Work Teachers, Postsecondary",Operations_Monitoring
13,7,4,27-3042.00,Technical Writers,Operations_Monitoring
10,11,4,43-9111.00,Statistical Assistants,Operations_Monitoring
10,7,5,25-1064.00,"Geography Teachers, Postsecondary",Operations_Monitoring
10,7,3,31-9011.00,Massage Therapists,Operations_Monitoring
10,7,4,27-2012.04,Talent Directors,Operations_Monitoring
10,7,3,25-3041.00,Tutors,Operations_Monitoring
10,5,5,23-1022.00,"Arbitrators, Mediators, and Conciliators",Operations_Monitoring
10,5,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Operations_Monitoring
10,5,2,39-6012.00,Concierges,Operations_Monitoring
10,5,2,43-4021.00,Correspondence Clerks,Operations_Monitoring
10,5,3,27-2031.00,Dancers,Operations_Monitoring
10,5,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Operations_Monitoring
10,5,5,19-3093.00,Historians,Operations_Monitoring
10,5,5,25-1125.00,"History Teachers, Postsecondary",Operations_Monitoring
10,5,5,23-1011.00,Lawyers,Operations_Monitoring
10,5,5,15-2021.00,Mathematicians,Operations_Monitoring
10,5,5,19-3094.00,Political Scientists,Operations_Monitoring
10,5,5,25-1066.00,"Psychology Teachers, Postsecondary",Operations_Monitoring
10,5,5,19-3041.00,Sociologists,Operations_Monitoring
10,5,5,25-1067.00,"Sociology Teachers, Postsecondary",Operations_Monitoring
10,5,4,25-2057.00,"Special Education Teachers, Middle School",Operations_Monitoring
6,Not relevant,2,27-2011.00,Actors,Operations_Monitoring
6,Not relevant,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Operations_Monitoring
6,Not relevant,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Operations_Monitoring
6,Not relevant,5,25-1081.00,"Education Teachers, Postsecondary",Operations_Monitoring
6,Not relevant,5,25-1123.00,"English Language and Literature Teachers, Postsecondary",Operations_Monitoring
6,Not relevant,2,27-1023.00,Floral Designers,Operations_Monitoring
6,Not relevant,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates",Operations_Monitoring
6,Not relevant,5,23-1012.00,Judicial Law Clerks,Operations_Monitoring
6,Not relevant,5,25-1022.00,"Mathematical Science Teachers, Postsecondary",Operations_Monitoring
6,Not relevant,4,27-2041.00,Music Directors and Composers,Operations_Monitoring
6,Not relevant,4,27-3043.05,"Poets, Lyricists and Creative Writers",Operations_Monitoring
6,Not relevant,5,25-1065.00,"Political Science Teachers, Postsecondary",Operations_Monitoring
6,Not relevant,2,43-3061.00,Procurement Clerks,Operations_Monitoring
6,Not relevant,2,41-9041.00,Telemarketers,Operations_Monitoring
3,Not relevant,3,13-2082.00,Tax Preparers,Operations_Monitoring
0,Not relevant,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks",Operations_Monitoring
0,Not relevant,4,13-2071.00,Credit Counselors,Operations_Monitoring
0,Not relevant,5,19-3011.01,Environmental Economists,Operations_Monitoring
0,Not relevant,2,41-9012.00,Models,Operations_Monitoring
0,Not relevant,4,43-9081.00,Proofreaders and Copy Markers,Operations_Monitoring
0,Not relevant,4,27-3043.00,Writers and Authors,Operations_Monitoring
97,80,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",Operation_and_Control
94,75,3,53-2012.00,Commercial Pilots,Operation_and_Control
78,59,2,53-4011.00,Locomotive Engineers,Operation_and_Control
78,59,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators,Operation_and_Control
78,55,2,51-9161.00,Computer Numerically Controlled Tool Operators,Operation_and_Control
78,54,2,47-2072.00,Pile Driver Operators,Operation_and_Control
78,52,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",Operation_and_Control
75,57,3,49-9041.00,Industrial Machinery Mechanics,Operation_and_Control
75,57,1,45-4022.00,Logging Equipment Operators,Operation_and_Control
75,55,2,51-8091.00,Chemical Plant and System Operators,Operation_and_Control
75,55,1,53-7011.00,Conveyor Operators and Tenders,Operation_and_Control
75,55,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",Operation_and_Control
75,54,3,51-8011.00,Nuclear Power Reactor Operators,Operation_and_Control
75,52,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Operation_and_Control
75,48,2,51-8031.00,Water and Wastewater Treatment Plant and System Operators,Operation_and_Control
72,57,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Operation_and_Control
72,57,2,47-5023.00,"Earth Drillers, Except Oil and Gas",Operation_and_Control
72,57,2,53-5022.00,Motorboat Operators,Operation_and_Control
72,57,2,51-8013.00,Power Plant Operators,Operation_and_Control
72,55,2,51-9011.00,Chemical Equipment Operators and Tenders,Operation_and_Control
72,55,3,53-5031.00,Ship Engineers,Operation_and_Control
72,55,2,53-4041.00,Subway and Streetcar Operators,Operation_and_Control
72,55,2,53-7073.00,Wellhead Pumpers,Operation_and_Control
72,54,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders,Operation_and_Control
72,54,1,45-2091.00,Agricultural Equipment Operators,Operation_and_Control
72,54,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators,Operation_and_Control
72,52,2,47-5041.00,Continuous Mining Machine Operators,Operation_and_Control
72,52,1,47-5011.00,"Derrick Operators, Oil and Gas",Operation_and_Control
72,50,2,51-8013.03,Biomass Plant Technicians,Operation_and_Control
72,50,3,53-7021.00,Crane and Tower Operators,Operation_and_Control
72,45,2,53-3052.00,"Bus Drivers, Transit and Intercity",Operation_and_Control
72,43,2,53-7051.00,Industrial Truck and Tractor Operators,Operation_and_Control
72,43,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,Operation_and_Control
69,55,2,47-2011.00,Boilermakers,Operation_and_Control
69,55,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",Operation_and_Control
69,55,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",Operation_and_Control
69,54,2,51-8092.00,Gas Plant Operators,Operation_and_Control
69,54,2,51-4051.00,Metal-Refining Furnace Operators and Tenders,Operation_and_Control
69,52,3,49-3011.00,Aircraft Mechanics and Service Technicians,Operation_and_Control
69,52,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,Operation_and_Control
69,52,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Operation_and_Control
69,52,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers,Operation_and_Control
69,52,3,51-8013.04,Hydroelectric Plant Technicians,Operation_and_Control
69,52,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Operation_and_Control
69,52,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners",Operation_and_Control
69,50,2,51-8099.01,Biofuels Processing Technicians,Operation_and_Control
69,50,2,47-5013.00,"Service Unit Operators, Oil and Gas",Operation_and_Control
69,46,2,53-7031.00,Dredge Operators,Operation_and_Control
